State,Hourly Demand Met (in MW),DateTime,Temperature
West Bengal,3704.76,2017-01-01 00:00:00,15.539313808569299
West Bengal,3447.16,2017-01-01 01:00:00,15.040448665015141
West Bengal,3283.97,2017-01-01 02:00:00,17.833785144908234
West Bengal,3244.1,2017-01-01 03:00:00,20.52537699060139
West Bengal,3255.13,2017-01-01 04:00:00,22.703118534846343
West Bengal,3270.98,2017-01-01 05:00:00,24.035942758139985
West Bengal,3435.4,2017-01-01 06:00:00,24.99321747112046
West Bengal,3745.83,2017-01-01 07:00:00,25.345171875971165
West Bengal,3921.58,2017-01-01 08:00:00,25.468768452047982
West Bengal,3998.36,2017-01-01 09:00:00,25.27017394315548
West Bengal,3957.41,2017-01-01 10:00:00,24.92819330032498
West Bengal,3943.12,2017-01-01 11:00:00,23.299167937499444
West Bengal,3926.35,2017-01-01 12:00:00,22.47701241087522
West Bengal,3769.81,2017-01-01 13:00:00,20.60542154466672
West Bengal,3547.03,2017-01-01 14:00:00,19.449455498099855
West Bengal,3338.21,2017-01-01 15:00:00,18.56689744212994
West Bengal,3577.46,2017-01-01 16:00:00,18.224746263529653
West Bengal,4580.52,2017-01-01 17:00:00,18.706725674373793
West Bengal,5212.1,2017-01-01 18:00:00,17.452568816427373
West Bengal,5218.04,2017-01-01 19:00:00,16.749267190094386
West Bengal,5095.24,2017-01-01 20:00:00,17.302795235542472
West Bengal,4694.97,2017-01-01 21:00:00,17.09409244503787
West Bengal,4060.9,2017-01-01 22:00:00,16.879935950582915
West Bengal,3673.85,2017-01-01 23:00:00,16.440337467147028
West Bengal,3402.76,2017-01-02 00:00:00,15.691753654892873
West Bengal,3119.57,2017-01-02 01:00:00,15.966859844347958
West Bengal,3050.8,2017-01-02 02:00:00,16.79057248796871
West Bengal,2999.88,2017-01-02 03:00:00,19.385050164597814
West Bengal,3067.56,2017-01-02 04:00:00,22.728503794185027
West Bengal,3213.84,2017-01-02 05:00:00,24.125459317257576
West Bengal,3484.24,2017-01-02 06:00:00,25.09455026393365
West Bengal,3839.67,2017-01-02 07:00:00,25.6147717107074
West Bengal,4088.22,2017-01-02 08:00:00,25.92005306143061
West Bengal,4157.23,2017-01-02 09:00:00,25.811291723826397
West Bengal,4295.4,2017-01-02 10:00:00,25.126778652562084
West Bengal,4376.41,2017-01-02 11:00:00,23.50731837357822
West Bengal,4396.09,2017-01-02 12:00:00,20.652208169068484
West Bengal,4352.01,2017-01-02 13:00:00,20.372034533909595
West Bengal,4063.73,2017-01-02 14:00:00,20.521891121262975
West Bengal,4051.72,2017-01-02 15:00:00,19.001909967324615
West Bengal,4181.58,2017-01-02 16:00:00,18.02470945654973
West Bengal,5225.81,2017-01-02 17:00:00,17.878473382990155
West Bengal,5923.78,2017-01-02 18:00:00,17.260921378737024
West Bengal,5832.19,2017-01-02 19:00:00,16.773711339491044
West Bengal,5601.38,2017-01-02 20:00:00,16.514672735586867
West Bengal,5059.88,2017-01-02 21:00:00,16.74702623742486
West Bengal,4412.86,2017-01-02 22:00:00,16.676957151847315
West Bengal,3858.67,2017-01-02 23:00:00,16.331147639691718
West Bengal,3443.51,2017-01-03 00:00:00,16.23723297250562
West Bengal,3372.65,2017-01-03 01:00:00,16.194329338811787
West Bengal,3324.43,2017-01-03 02:00:00,17.879097547792192
West Bengal,3175.87,2017-01-03 03:00:00,19.97666907791925
West Bengal,3238.57,2017-01-03 04:00:00,22.056007029536595
West Bengal,3281.46,2017-01-03 05:00:00,23.791418368694675
West Bengal,3478.61,2017-01-03 06:00:00,24.637656703670654
West Bengal,3914.63,2017-01-03 07:00:00,25.44341105113964
West Bengal,4114.24,2017-01-03 08:00:00,25.608269098008403
West Bengal,4195.27,2017-01-03 09:00:00,25.485170990827807
West Bengal,4316.91,2017-01-03 10:00:00,24.48377138217771
West Bengal,4468.0,2017-01-03 11:00:00,23.105141503622704
West Bengal,4514.23,2017-01-03 12:00:00,21.691175134630583
West Bengal,4256.2,2017-01-03 13:00:00,21.05239467349032
West Bengal,4036.25,2017-01-03 14:00:00,19.157451478050668
West Bengal,4091.34,2017-01-03 15:00:00,19.312854390311035
West Bengal,4303.82,2017-01-03 16:00:00,18.23148169112881
West Bengal,5209.88,2017-01-03 17:00:00,17.875847434582635
West Bengal,5676.09,2017-01-03 18:00:00,17.525171354319276
West Bengal,5595.06,2017-01-03 19:00:00,17.15291023480994
West Bengal,5334.83,2017-01-03 20:00:00,16.73941311665912
West Bengal,5157.24,2017-01-03 21:00:00,16.227321489615797
West Bengal,4435.16,2017-01-03 22:00:00,15.809729057341752
West Bengal,3868.27,2017-01-03 23:00:00,15.548623324609538
West Bengal,3443.51,2017-01-04 00:00:00,15.181405649267914
West Bengal,3372.65,2017-01-04 01:00:00,15.094638473047246
West Bengal,3324.43,2017-01-04 02:00:00,16.618457444860287
West Bengal,3175.87,2017-01-04 03:00:00,18.8405228339238
West Bengal,3238.57,2017-01-04 04:00:00,20.971155023285654
West Bengal,3281.46,2017-01-04 05:00:00,22.7654815318585
West Bengal,3478.61,2017-01-04 06:00:00,24.002533327450877
West Bengal,3914.63,2017-01-04 07:00:00,24.8096542086208
West Bengal,4114.24,2017-01-04 08:00:00,25.273305158582172
West Bengal,4229.41,2017-01-04 09:00:00,25.245566278091506
West Bengal,4282.49,2017-01-04 10:00:00,24.86982223047246
West Bengal,4384.91,2017-01-04 11:00:00,22.970917907532208
West Bengal,4461.6,2017-01-04 12:00:00,20.179488328871546
West Bengal,4235.78,2017-01-04 13:00:00,19.294307265722814
West Bengal,4029.11,2017-01-04 14:00:00,18.508635766561895
West Bengal,4017.7,2017-01-04 15:00:00,17.978281911776456
West Bengal,4259.56,2017-01-04 16:00:00,17.567406330190103
West Bengal,5345.67,2017-01-04 17:00:00,17.503131104436925
West Bengal,5974.03,2017-01-04 18:00:00,17.24843308815695
West Bengal,5844.57,2017-01-04 19:00:00,16.53681739908811
West Bengal,5617.67,2017-01-04 20:00:00,15.995699618417198
West Bengal,5158.63,2017-01-04 21:00:00,15.664631919101783
West Bengal,4450.66,2017-01-04 22:00:00,15.426092305745717
West Bengal,3909.46,2017-01-04 23:00:00,14.965250867384993
West Bengal,3488.4,2017-01-05 00:00:00,14.416177992616959
West Bengal,3312.79,2017-01-05 01:00:00,14.318062362927643
West Bengal,3148.85,2017-01-05 02:00:00,16.137582534761993
West Bengal,3180.78,2017-01-05 03:00:00,18.437976146080285
West Bengal,3202.44,2017-01-05 04:00:00,20.723426720119335
West Bengal,3361.06,2017-01-05 05:00:00,22.53766848245918
West Bengal,3700.37,2017-01-05 06:00:00,23.669706162928534
West Bengal,4091.64,2017-01-05 07:00:00,24.419859994739085
West Bengal,4328.23,2017-01-05 08:00:00,24.819859994739087
West Bengal,4457.72,2017-01-05 09:00:00,24.806320977952993
West Bengal,4428.33,2017-01-05 10:00:00,24.378582097462328
West Bengal,4522.75,2017-01-05 11:00:00,22.677442371340668
West Bengal,4593.57,2017-01-05 12:00:00,20.387118222965114
West Bengal,4357.09,2017-01-05 13:00:00,18.945157044964173
West Bengal,4164.89,2017-01-05 14:00:00,18.146417250472815
West Bengal,4131.35,2017-01-05 15:00:00,19.131820598368005
West Bengal,4286.2,2017-01-05 16:00:00,16.51249112081901
West Bengal,5368.61,2017-01-05 17:00:00,15.570420798260567
West Bengal,6122.39,2017-01-05 18:00:00,15.353699718862932
West Bengal,5988.6,2017-01-05 19:00:00,15.05146431568152
West Bengal,5779.36,2017-01-05 20:00:00,14.931473422391518
West Bengal,5236.34,2017-01-05 21:00:00,14.899086179665787
West Bengal,4552.93,2017-01-05 22:00:00,14.747921938680376
West Bengal,3935.99,2017-01-05 23:00:00,14.478598967906201
West Bengal,3557.25,2017-01-06 00:00:00,13.591658425676815
West Bengal,3437.63,2017-01-06 01:00:00,13.43438371269634
West Bengal,3384.53,2017-01-06 02:00:00,15.687315576636209
West Bengal,3350.2,2017-01-06 03:00:00,18.194155182001012
West Bengal,3362.49,2017-01-06 04:00:00,20.619113879935714
West Bengal,3476.17,2017-01-06 05:00:00,22.512930709646344
West Bengal,3702.73,2017-01-06 06:00:00,23.68299979522389
West Bengal,4151.61,2017-01-06 07:00:00,24.461637151714125
West Bengal,4346.88,2017-01-06 08:00:00,24.856708304475998
West Bengal,4408.72,2017-01-06 09:00:00,24.865276575388688
West Bengal,4455.23,2017-01-06 10:00:00,24.38171037166032
West Bengal,4472.02,2017-01-06 11:00:00,22.528471634901397
West Bengal,4459.96,2017-01-06 12:00:00,18.76269987868819
West Bengal,4214.67,2017-01-06 13:00:00,17.76442560300738
West Bengal,4103.73,2017-01-06 14:00:00,16.793571445219897
West Bengal,4095.43,2017-01-06 15:00:00,16.0843018993678
West Bengal,4172.58,2017-01-06 16:00:00,15.628443096658765
West Bengal,5098.07,2017-01-06 17:00:00,15.156340623140922
West Bengal,5859.21,2017-01-06 18:00:00,14.33958512304325
West Bengal,6035.83,2017-01-06 19:00:00,13.709386973020608
West Bengal,5799.23,2017-01-06 20:00:00,13.881462267920407
West Bengal,5250.92,2017-01-06 21:00:00,13.596748860135142
West Bengal,4457.52,2017-01-06 22:00:00,13.270767183435
West Bengal,3736.87,2017-01-06 23:00:00,12.687913353622262
West Bengal,3314.43,2017-01-07 00:00:00,12.484520105240493
West Bengal,3306.34,2017-01-07 01:00:00,12.492259934693625
West Bengal,3180.7,2017-01-07 02:00:00,15.106650714663079
West Bengal,3224.15,2017-01-07 03:00:00,17.83015761101196
West Bengal,3230.75,2017-01-07 04:00:00,20.387387484128464
West Bengal,3277.61,2017-01-07 05:00:00,22.328270299472578
West Bengal,3638.99,2017-01-07 06:00:00,23.74630118292889
West Bengal,3938.03,2017-01-07 07:00:00,24.67219906235849
West Bengal,4322.01,2017-01-07 08:00:00,25.104981387016863
West Bengal,4498.1,2017-01-07 09:00:00,25.122117928842243
West Bengal,4481.76,2017-01-07 10:00:00,24.717935196407485
West Bengal,4553.75,2017-01-07 11:00:00,22.790556297337133
West Bengal,4632.61,2017-01-07 12:00:00,19.136236159576644
West Bengal,4396.03,2017-01-07 13:00:00,18.497101599473464
West Bengal,4142.53,2017-01-07 14:00:00,17.539001386262132
West Bengal,3931.79,2017-01-07 15:00:00,16.601287273136926
West Bengal,4137.01,2017-01-07 16:00:00,15.850388797137354
West Bengal,5135.42,2017-01-07 17:00:00,15.510076136202194
West Bengal,5859.45,2017-01-07 18:00:00,15.381373157014997
West Bengal,5692.26,2017-01-07 19:00:00,15.006533287494563
West Bengal,5456.73,2017-01-07 20:00:00,15.277251455075783
West Bengal,5062.35,2017-01-07 21:00:00,15.850979886990222
West Bengal,4451.73,2017-01-07 22:00:00,14.194619674156254
West Bengal,3873.33,2017-01-07 23:00:00,13.672275950516324
West Bengal,3505.25,2017-01-08 00:00:00,13.06972246454987
West Bengal,3374.63,2017-01-08 01:00:00,13.222848074993564
West Bengal,3277.76,2017-01-08 02:00:00,16.18939834114701
West Bengal,3274.03,2017-01-08 03:00:00,19.448620383380838
West Bengal,3265.38,2017-01-08 04:00:00,21.9986889473065
West Bengal,3446.07,2017-01-08 05:00:00,23.616528234685635
West Bengal,3635.26,2017-01-08 06:00:00,24.82579925115207
West Bengal,3863.29,2017-01-08 07:00:00,25.682329319943523
West Bengal,3894.91,2017-01-08 08:00:00,26.161669421987515
West Bengal,3837.38,2017-01-08 09:00:00,26.170279591535476
West Bengal,3774.65,2017-01-08 10:00:00,25.772473096081615
West Bengal,3894.54,2017-01-08 11:00:00,23.533831011427505
West Bengal,4029.41,2017-01-08 12:00:00,20.348877213690812
West Bengal,3914.49,2017-01-08 13:00:00,19.60499498326275
West Bengal,3659.71,2017-01-08 14:00:00,19.141041364219564
West Bengal,3560.15,2017-01-08 15:00:00,18.270569025088125
West Bengal,3787.77,2017-01-08 16:00:00,17.672098949592893
West Bengal,4727.85,2017-01-08 17:00:00,16.924176899922752
West Bengal,5460.0,2017-01-08 18:00:00,16.344528454445364
West Bengal,5415.2,2017-01-08 19:00:00,15.946807018770588
West Bengal,5290.7,2017-01-08 20:00:00,15.659982197242126
West Bengal,4944.88,2017-01-08 21:00:00,15.28706023081431
West Bengal,4253.21,2017-01-08 22:00:00,14.99467436436163
West Bengal,3709.59,2017-01-08 23:00:00,14.933529799086331
West Bengal,3413.2,2017-01-09 00:00:00,14.465762807663621
West Bengal,3260.63,2017-01-09 01:00:00,14.164556390568535
West Bengal,3225.07,2017-01-09 02:00:00,16.961892955368796
West Bengal,3198.85,2017-01-09 03:00:00,19.862552331672926
West Bengal,3263.81,2017-01-09 04:00:00,22.41903903121476
West Bengal,3454.78,2017-01-09 05:00:00,24.104009255436278
West Bengal,3691.8,2017-01-09 06:00:00,25.127478664992942
West Bengal,4045.55,2017-01-09 07:00:00,25.8075648818403
West Bengal,4265.97,2017-01-09 08:00:00,26.22395677947666
West Bengal,4434.22,2017-01-09 09:00:00,26.364841065435122
West Bengal,4437.42,2017-01-09 10:00:00,25.975601370279605
West Bengal,4503.17,2017-01-09 11:00:00,24.129989572511835
West Bengal,4556.37,2017-01-09 12:00:00,20.794162091113716
West Bengal,4346.17,2017-01-09 13:00:00,20.709034691515058
West Bengal,4156.94,2017-01-09 14:00:00,19.434496270189037
West Bengal,4194.78,2017-01-09 15:00:00,18.46517182880051
West Bengal,4352.35,2017-01-09 16:00:00,17.815333818358596
West Bengal,5266.01,2017-01-09 17:00:00,17.221977970751976
West Bengal,5963.46,2017-01-09 18:00:00,16.738373489429335
West Bengal,5802.45,2017-01-09 19:00:00,17.37739955703986
West Bengal,5709.69,2017-01-09 20:00:00,16.392340901725223
West Bengal,5386.25,2017-01-09 21:00:00,16.24786000639301
West Bengal,4661.79,2017-01-09 22:00:00,16.24943296717811
West Bengal,4118.87,2017-01-09 23:00:00,15.389274684678085
West Bengal,3772.43,2017-01-10 00:00:00,16.067802993726858
West Bengal,3591.09,2017-01-10 01:00:00,15.017928287294778
West Bengal,3513.66,2017-01-10 02:00:00,17.66079738929881
West Bengal,3520.83,2017-01-10 03:00:00,20.05167086762917
West Bengal,3536.7,2017-01-10 04:00:00,21.8652330951493
West Bengal,3576.74,2017-01-10 05:00:00,23.2343884713824
West Bengal,3791.97,2017-01-10 06:00:00,23.934378843020518
West Bengal,4167.96,2017-01-10 07:00:00,23.950896436562694
West Bengal,4407.01,2017-01-10 08:00:00,24.01522465992737
West Bengal,4544.49,2017-01-10 09:00:00,23.633157372938918
West Bengal,4527.8,2017-01-10 10:00:00,22.11079258899159
West Bengal,4616.84,2017-01-10 11:00:00,21.62808029887323
West Bengal,4633.56,2017-01-10 12:00:00,20.196598829723946
West Bengal,4443.9,2017-01-10 13:00:00,19.066004917956366
West Bengal,4319.83,2017-01-10 14:00:00,18.299663465166972
West Bengal,4319.44,2017-01-10 15:00:00,18.03420593484457
West Bengal,4474.73,2017-01-10 16:00:00,17.962726946316472
West Bengal,5375.59,2017-01-10 17:00:00,17.47583100809781
West Bengal,6056.13,2017-01-10 18:00:00,16.904084783969527
West Bengal,5933.77,2017-01-10 19:00:00,16.380980447488522
West Bengal,5700.98,2017-01-10 20:00:00,15.94529463064827
West Bengal,5245.51,2017-01-10 21:00:00,15.582112931528195
West Bengal,4561.69,2017-01-10 22:00:00,15.483085063108778
West Bengal,3939.33,2017-01-10 23:00:00,15.711918150044841
West Bengal,3563.4,2017-01-11 00:00:00,14.634512682800139
West Bengal,3400.48,2017-01-11 01:00:00,14.903333452647326
West Bengal,3368.92,2017-01-11 02:00:00,16.37078315208705
West Bengal,3373.66,2017-01-11 03:00:00,18.44500802733456
West Bengal,3411.85,2017-01-11 04:00:00,20.33198016002504
West Bengal,3551.53,2017-01-11 05:00:00,22.0678937001101
West Bengal,3865.52,2017-01-11 06:00:00,23.284986872685863
West Bengal,4285.44,2017-01-11 07:00:00,24.06217831004768
West Bengal,4419.47,2017-01-11 08:00:00,24.439411646044775
West Bengal,4568.76,2017-01-11 09:00:00,24.160539324227734
West Bengal,4573.02,2017-01-11 10:00:00,23.5233393018078
West Bengal,4636.12,2017-01-11 11:00:00,22.76656678975431
West Bengal,4653.86,2017-01-11 12:00:00,20.070043030730844
West Bengal,4375.21,2017-01-11 13:00:00,19.62674738119656
West Bengal,4173.99,2017-01-11 14:00:00,19.23688579652913
West Bengal,4190.65,2017-01-11 15:00:00,18.781206700118982
West Bengal,4384.14,2017-01-11 16:00:00,17.85208848048356
West Bengal,5346.65,2017-01-11 17:00:00,16.828581584134678
West Bengal,6181.27,2017-01-11 18:00:00,16.257758905818527
West Bengal,6038.91,2017-01-11 19:00:00,16.401193278681976
West Bengal,5785.6,2017-01-11 20:00:00,16.80081530304645
West Bengal,5353.03,2017-01-11 21:00:00,16.598314925681255
West Bengal,4665.59,2017-01-11 22:00:00,16.0075619406116
West Bengal,4051.52,2017-01-11 23:00:00,16.032406041616724
West Bengal,3638.71,2017-01-12 00:00:00,15.020675866608066
West Bengal,3431.91,2017-01-12 01:00:00,15.105618912211535
West Bengal,3351.03,2017-01-12 02:00:00,16.283076114559194
West Bengal,3345.79,2017-01-12 03:00:00,17.914411049474797
West Bengal,3412.68,2017-01-12 04:00:00,19.356944740417145
West Bengal,3624.23,2017-01-12 05:00:00,20.871185032142634
West Bengal,3903.47,2017-01-12 06:00:00,21.978264014677286
West Bengal,4276.49,2017-01-12 07:00:00,22.555537778695296
West Bengal,4496.31,2017-01-12 08:00:00,23.01062045774398
West Bengal,4626.88,2017-01-12 09:00:00,23.0436392183435
West Bengal,4688.45,2017-01-12 10:00:00,22.667895170724453
West Bengal,4796.63,2017-01-12 11:00:00,21.41949786289213
West Bengal,4823.31,2017-01-12 12:00:00,18.25671872363993
West Bengal,4632.21,2017-01-12 13:00:00,17.529281499449493
West Bengal,4325.94,2017-01-12 14:00:00,16.76183100920771
West Bengal,4248.87,2017-01-12 15:00:00,16.27443832243414
West Bengal,4371.16,2017-01-12 16:00:00,15.536559555996554
West Bengal,5400.97,2017-01-12 17:00:00,15.059562655940615
West Bengal,6195.78,2017-01-12 18:00:00,14.357795032986157
West Bengal,6114.68,2017-01-12 19:00:00,13.593825320427445
West Bengal,5832.31,2017-01-12 20:00:00,13.153334645787272
West Bengal,5333.51,2017-01-12 21:00:00,13.00271450436412
West Bengal,4632.01,2017-01-12 22:00:00,13.065897674098542
West Bengal,4066.69,2017-01-12 23:00:00,12.784059345116006
West Bengal,3638.71,2017-01-13 00:00:00,12.035776634213262
West Bengal,3431.91,2017-01-13 01:00:00,11.750635874221961
West Bengal,3351.03,2017-01-13 02:00:00,13.649124054922176
West Bengal,3345.79,2017-01-13 03:00:00,15.846695585049236
West Bengal,3412.68,2017-01-13 04:00:00,17.946653686413963
West Bengal,3624.23,2017-01-13 05:00:00,19.67588038466832
West Bengal,3903.47,2017-01-13 06:00:00,20.927172471986182
West Bengal,4276.49,2017-01-13 07:00:00,21.734335251791375
West Bengal,4496.31,2017-01-13 08:00:00,22.189459829475332
West Bengal,4626.88,2017-01-13 09:00:00,22.246033267516406
West Bengal,4688.45,2017-01-13 10:00:00,21.833238894919333
West Bengal,4759.8,2017-01-13 11:00:00,20.569853709943793
West Bengal,4767.44,2017-01-13 12:00:00,17.280962786242597
West Bengal,4481.13,2017-01-13 13:00:00,16.31010274599771
West Bengal,4346.77,2017-01-13 14:00:00,15.373562099881907
West Bengal,4352.97,2017-01-13 15:00:00,14.864180218516644
West Bengal,4477.42,2017-01-13 16:00:00,14.320010482983049
West Bengal,5405.09,2017-01-13 17:00:00,13.432568419638972
West Bengal,6224.25,2017-01-13 18:00:00,12.851655231946406
West Bengal,6188.78,2017-01-13 19:00:00,12.248678125804677
West Bengal,5918.69,2017-01-13 20:00:00,12.276428896073627
West Bengal,5426.45,2017-01-13 21:00:00,12.181356272697405
West Bengal,4704.67,2017-01-13 22:00:00,11.758111409303606
West Bengal,4124.01,2017-01-13 23:00:00,11.323293546278292
West Bengal,3761.02,2017-01-14 00:00:00,10.553966163661062
West Bengal,3558.16,2017-01-14 01:00:00,10.091570216563225
West Bengal,3439.91,2017-01-14 02:00:00,12.667356953619596
West Bengal,3368.65,2017-01-14 03:00:00,15.401427231227192
West Bengal,3449.42,2017-01-14 04:00:00,17.89923372668105
West Bengal,3623.39,2017-01-14 05:00:00,19.59787307543752
West Bengal,3813.26,2017-01-14 06:00:00,20.596232619003224
West Bengal,4158.36,2017-01-14 07:00:00,21.296977263192243
West Bengal,4398.94,2017-01-14 08:00:00,21.621276584822816
West Bengal,4543.76,2017-01-14 09:00:00,21.63911587220195
West Bengal,4528.25,2017-01-14 10:00:00,21.263288027312356
West Bengal,4593.9,2017-01-14 11:00:00,20.080968668700002
West Bengal,4660.32,2017-01-14 12:00:00,16.730023882222103
West Bengal,4485.58,2017-01-14 13:00:00,16.225095034983976
West Bengal,4232.55,2017-01-14 14:00:00,15.738125843522191
West Bengal,4159.24,2017-01-14 15:00:00,14.939656239733448
West Bengal,4275.31,2017-01-14 16:00:00,13.530391230587892
West Bengal,5140.12,2017-01-14 17:00:00,12.8371340112588
West Bengal,5979.99,2017-01-14 18:00:00,12.635486076889269
West Bengal,5977.02,2017-01-14 19:00:00,12.331143907660955
West Bengal,5729.96,2017-01-14 20:00:00,12.048602833124672
West Bengal,5257.93,2017-01-14 21:00:00,11.368283121564867
West Bengal,4538.56,2017-01-14 22:00:00,10.653106589573179
West Bengal,4035.59,2017-01-14 23:00:00,10.246955689557195
West Bengal,3689.45,2017-01-15 00:00:00,10.07590846507818
West Bengal,3511.8,2017-01-15 01:00:00,10.075865095828561
West Bengal,3443.24,2017-01-15 02:00:00,12.407741189077719
West Bengal,3406.07,2017-01-15 03:00:00,15.408485833266742
West Bengal,3453.88,2017-01-15 04:00:00,18.170731292120614
West Bengal,3577.69,2017-01-15 05:00:00,20.13516878490628
West Bengal,3739.99,2017-01-15 06:00:00,21.400309023245697
West Bengal,4043.28,2017-01-15 07:00:00,22.279649125289684
West Bengal,4197.08,2017-01-15 08:00:00,22.689664785945144
West Bengal,4190.06,2017-01-15 09:00:00,22.77687041334807
West Bengal,4129.98,2017-01-15 10:00:00,22.386886074003534
West Bengal,4218.91,2017-01-15 11:00:00,20.717168021296718
West Bengal,4379.07,2017-01-15 12:00:00,16.76677775354501
West Bengal,4311.91,2017-01-15 13:00:00,15.779919426982055
West Bengal,3968.32,2017-01-15 14:00:00,14.702995905032719
West Bengal,3737.93,2017-01-15 15:00:00,13.968350728203829
West Bengal,3798.88,2017-01-15 16:00:00,13.16561538551184
West Bengal,4685.93,2017-01-15 17:00:00,13.028403473313622
West Bengal,5576.65,2017-01-15 18:00:00,12.589907229207178
West Bengal,5614.06,2017-01-15 19:00:00,11.945147874435063
West Bengal,5494.61,2017-01-15 20:00:00,11.790174464807366
West Bengal,5134.92,2017-01-15 21:00:00,11.589147629147686
West Bengal,4476.53,2017-01-15 22:00:00,10.953235559676976
West Bengal,3992.08,2017-01-15 23:00:00,10.252550711222396
West Bengal,3612.11,2017-01-16 00:00:00,10.064158242543709
West Bengal,3424.17,2017-01-16 01:00:00,10.429935215275743
West Bengal,3356.56,2017-01-16 02:00:00,13.12332039192705
West Bengal,3357.86,2017-01-16 03:00:00,16.2412001073271
West Bengal,3402.66,2017-01-16 04:00:00,18.87585638313222
West Bengal,3566.23,2017-01-16 05:00:00,20.852216437805776
West Bengal,3853.58,2017-01-16 06:00:00,22.36782179261785
West Bengal,4242.59,2017-01-16 07:00:00,23.37705238106337
West Bengal,4435.5,2017-01-16 08:00:00,23.94923117391652
West Bengal,4607.21,2017-01-16 09:00:00,24.097085172988642
West Bengal,4599.0,2017-01-16 10:00:00,23.867044989145203
West Bengal,4710.35,2017-01-16 11:00:00,22.167556138621777
West Bengal,4733.36,2017-01-16 12:00:00,21.71733481116202
West Bengal,4492.96,2017-01-16 13:00:00,20.42439771405485
West Bengal,4292.65,2017-01-16 14:00:00,19.339324324849276
West Bengal,4263.15,2017-01-16 15:00:00,18.09278431969935
West Bengal,4342.46,2017-01-16 16:00:00,17.095114411021726
West Bengal,5234.08,2017-01-16 17:00:00,16.26402655319073
West Bengal,6122.64,2017-01-16 18:00:00,15.924434632024543
West Bengal,6073.98,2017-01-16 19:00:00,15.431515085173544
West Bengal,5899.6,2017-01-16 20:00:00,15.053580474237055
West Bengal,5474.55,2017-01-16 21:00:00,14.674899748497198
West Bengal,4784.46,2017-01-16 22:00:00,14.227767862692344
West Bengal,4220.12,2017-01-16 23:00:00,13.990677109693404
West Bengal,3779.63,2017-01-17 00:00:00,11.547737015862657
West Bengal,3591.85,2017-01-17 01:00:00,11.573717221948447
West Bengal,3487.33,2017-01-17 02:00:00,14.817247961673015
West Bengal,3480.92,2017-01-17 03:00:00,18.323705054695758
West Bengal,3558.42,2017-01-17 04:00:00,21.266459670759968
West Bengal,3738.85,2017-01-17 05:00:00,23.293484706720655
West Bengal,4046.03,2017-01-17 06:00:00,24.766363303898846
West Bengal,4456.04,2017-01-17 07:00:00,25.69370857307122
West Bengal,4721.08,2017-01-17 08:00:00,26.158147536471233
West Bengal,4827.94,2017-01-17 09:00:00,26.259638295463624
West Bengal,4780.54,2017-01-17 10:00:00,25.845990009256546
West Bengal,4812.51,2017-01-17 11:00:00,24.039420705584117
West Bengal,4860.45,2017-01-17 12:00:00,21.338512892570787
West Bengal,4643.38,2017-01-17 13:00:00,19.375464242428276
West Bengal,4388.67,2017-01-17 14:00:00,18.234065185952247
West Bengal,4333.67,2017-01-17 15:00:00,17.857610914844216
West Bengal,4552.49,2017-01-17 16:00:00,16.79034137953615
West Bengal,5424.68,2017-01-17 17:00:00,16.14036872463884
West Bengal,6286.91,2017-01-17 18:00:00,15.8545064202028
West Bengal,6192.36,2017-01-17 19:00:00,15.771698900868383
West Bengal,5977.48,2017-01-17 20:00:00,15.880834731804336
West Bengal,5514.12,2017-01-17 21:00:00,16.350466476097242
West Bengal,4801.29,2017-01-17 22:00:00,14.869833884397503
West Bengal,4211.96,2017-01-17 23:00:00,13.593032437312983
West Bengal,3766.8,2017-01-18 00:00:00,13.91654736654591
West Bengal,3589.63,2017-01-18 01:00:00,13.894434987191783
West Bengal,3513.13,2017-01-18 02:00:00,16.660194173814407
West Bengal,3481.88,2017-01-18 03:00:00,19.9165701333209
West Bengal,3572.16,2017-01-18 04:00:00,22.40424354095078
West Bengal,3728.98,2017-01-18 05:00:00,24.125607655074898
West Bengal,4020.04,2017-01-18 06:00:00,25.212813282477825
West Bengal,4419.89,2017-01-18 07:00:00,25.82994982430321
West Bengal,4642.53,2017-01-18 08:00:00,26.222828943133287
West Bengal,4821.71,2017-01-18 09:00:00,26.11570806196336
West Bengal,4816.22,2017-01-18 10:00:00,25.616410807517113
West Bengal,4847.43,2017-01-18 11:00:00,24.30819356947515
West Bengal,4920.11,2017-01-18 12:00:00,20.49419130916864
West Bengal,4661.66,2017-01-18 13:00:00,19.8021212640846
West Bengal,4394.62,2017-01-18 14:00:00,18.691684133680507
West Bengal,4371.86,2017-01-18 15:00:00,17.78351388592916
West Bengal,4566.85,2017-01-18 16:00:00,17.578599758708258
West Bengal,5453.22,2017-01-18 17:00:00,17.377430703541908
West Bengal,6381.11,2017-01-18 18:00:00,17.07207450409774
West Bengal,6261.09,2017-01-18 19:00:00,16.368198644482035
West Bengal,6036.16,2017-01-18 20:00:00,15.795702559645898
West Bengal,5579.3,2017-01-18 21:00:00,15.456971350212656
West Bengal,4878.37,2017-01-18 22:00:00,14.972489286713193
West Bengal,4263.81,2017-01-18 23:00:00,14.598469492798984
West Bengal,3787.46,2017-01-19 00:00:00,14.513457369942197
West Bengal,3644.27,2017-01-19 01:00:00,14.577195738215107
West Bengal,3617.63,2017-01-19 02:00:00,16.54694244015432
West Bengal,3605.04,2017-01-19 03:00:00,19.354764596263642
